Restaurant name,Neighborhood,Borough,Median Household Income,Neighborhood Latitude,Neighborhood Longitude,Pop./km2,Competitors,Venue Category,Venue Latitude,Venue Longitude
Giovannis Trattoria_798,Eltingville,Staten Island,66764.2,40.542230747450745,-74.1643308041936,2946.1961919978703,Giovannis Trattoria,Italian Restaurant,40.545250864250505,-74.16581477374184
Wendy's_799,Eltingville,Staten Island,66764.2,40.542230747450745,-74.1643308041936,2946.1961919978703,Wendy's,Fast Food Restaurant,40.5440883,-74.1633741
East Sushi_800,Eltingville,Staten Island,66764.2,40.542230747450745,-74.1643308041936,2946.1961919978703,East Sushi,Sushi Restaurant,40.545170578037826,-74.16135675962384
Burger King_801,Eltingville,Staten Island,66764.2,40.542230747450745,-74.1643308041936,2946.1961919978703,Burger King,Fast Food Restaurant,40.543272638845686,-74.16385173797606
Aka Sushi_802,Eltingville,Staten Island,66764.2,40.542230747450745,-74.1643308041936,2946.1961919978703,Aka Sushi,Sushi Restaurant,40.54531782100602,-74.16019664756374
La Stanza_803,Eltingville,Staten Island,66764.2,40.542230747450745,-74.1643308041936,2946.1961919978703,La Stanza,Italian Restaurant,40.542769,-74.163872
Yogurberry_804,Eltingville,Staten Island,66764.2,40.542230747450745,-74.1643308041936,2946.1961919978703,Yogurberry,Restaurant,40.54421634266189,-74.16511774063109
Exquisite Delight_1456,Erasmus,Brooklyn,40681.0,40.64692606658579,-73.94817709920184,14153.791939373066,Exquisite Delight,Caribbean Restaurant,40.649090656733726,-73.94924266662322
Tastee Pattee_1457,Erasmus,Brooklyn,40681.0,40.64692606658579,-73.94817709920184,14153.791939373066,Tastee Pattee,Caribbean Restaurant,40.65085031485275,-73.94783833098445
Caribbean Vibes_1458,Erasmus,Brooklyn,40681.0,40.64692606658579,-73.94817709920184,14153.791939373066,Caribbean Vibes,Caribbean Restaurant,40.651227085820814,-73.94967451055449
Trini Breakfast Shed II_1459,Erasmus,Brooklyn,40681.0,40.64692606658579,-73.94817709920184,14153.791939373066,Trini Breakfast Shed II,Caribbean Restaurant,40.64909213035565,-73.94923089951965
Magic Wok_636,Far Rockaway,Queens,57813.625,40.603134432500894,-73.75497968043872,8803.967071397698,Magic Wok,Chinese Restaurant,40.60644446509181,-73.75619567563193
Lucky Cornaga_637,Far Rockaway,Queens,57813.625,40.603134432500894,-73.75497968043872,8803.967071397698,Lucky Cornaga,Chinese Restaurant,40.602611862419295,-73.7495957874386
McDonald's_638,Far Rockaway,Queens,57813.625,40.603134432500894,-73.75497968043872,8803.967071397698,McDonald's,Fast Food Restaurant,40.60508362247304,-73.75511258840561
Golden Krust Caribbean Bakery and Grill_639,Far Rockaway,Queens,57813.625,40.603134432500894,-73.75497968043872,8803.967071397698,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,40.60399916435883,-73.75268411653327
Butterflies Chinese Restaurant_640,Far Rockaway,Queens,57813.625,40.603134432500894,-73.75497968043872,8803.967071397698,Butterflies Chinese Restaurant,Chinese Restaurant,40.603991956512154,-73.75493648974934
Spoonfull_641,Far Rockaway,Queens,57813.625,40.603134432500894,-73.75497968043872,8803.967071397698,Spoonfull,Southern / Soul Food Restaurant,40.60236034709518,-73.75075349080312
Manhatta_339,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Manhatta,New American Restaurant,40.70765446542056,-74.00913779853677
Taim_340,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Taim,Falafel Restaurant,40.707726718184645,-74.00826536952118
Crown Shy_341,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Crown Shy,Restaurant,40.706186930530855,-74.0074901160379
Luke's Lobster_342,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Luke's Lobster,Seafood Restaurant,40.704488,-74.010915
Sophie's Cuban Cuisine_343,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Sophie's Cuban Cuisine,Cuban Restaurant,40.7054239873333,-74.01229918271272
Pita Press_344,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Pita Press,Greek Restaurant,40.707341404166726,-74.0084699771627
La Parisienne_345,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,La Parisienne,French Restaurant,40.70942332606939,-74.00999194450296
Dig Inn_346,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Dig Inn,American Restaurant,40.706105728669954,-74.0072902754321
Blue Park Kitchen_347,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Blue Park Kitchen,American Restaurant,40.70650307601242,-74.00807663263792
The Kati Roll Company_348,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,The Kati Roll Company,Indian Restaurant,40.70911435070483,-74.0090911929708
Tajin_349,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Tajin,Mexican Restaurant,40.70777805605777,-74.0135068599164
Nish Nush_350,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Nish Nush,Falafel Restaurant,40.709418,-74.00805600000001
Latin Social_351,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Latin Social,Latin American Restaurant,40.70768451008114,-74.00821155476474
Xi’an Famous Foods_352,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Xi’an Famous Foods,Chinese Restaurant,40.70910221853004,-74.00931744407366
Zeytin Mediterranean_353,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Zeytin Mediterranean,Mediterranean Restaurant,40.70853005448844,-74.0070910933488
Blue Ribbon Federal Grill_354,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Blue Ribbon Federal Grill,American Restaurant,40.70787645736464,-74.00823929425412
Beyond Sushi_355,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Beyond Sushi,Vegetarian / Vegan Restaurant,40.70644715695038,-74.00724658856555
Giardino D'oro_356,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Giardino D'oro,Italian Restaurant,40.70754838388947,-74.00724936519595
Nobu Downtown_357,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Nobu Downtown,Japanese Restaurant,40.710532084314025,-74.00959253311156
Go! Go! Curry_358,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Go! Go! Curry,Japanese Curry Restaurant,40.709854,-74.00901
Roti Modern Mediterranean_359,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Roti Modern Mediterranean,Mediterranean Restaurant,40.70652770789553,-74.00713526836627
Harry's Italian Pizza Bar_360,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Harry's Italian Pizza Bar,Italian Restaurant,40.7076335455641,-74.00699585960496
Cipriani_361,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Cipriani,Italian Restaurant,40.705819636883845,-74.01373646769203
Kome Waza_362,Financial District,Manhattan,76935.85714285714,40.707107107270474,-74.01066544521271,26482.390995670994,Kome Waza,Japanese Restaurant,40.70330926931263,-74.0102995612877
El Paso Mexican Grill_1460,Flatbush,Brooklyn,45332.0,40.63632589026677,-73.95840106533903,22182.0,El Paso Mexican Grill,Mexican Restaurant,40.63608135533456,-73.96207928816314
Gyro King_1461,Flatbush,Brooklyn,45332.0,40.63632589026677,-73.95840106533903,22182.0,Gyro King,Middle Eastern Restaurant,40.634574815490495,-73.96277545940309
Don Burrito_1462,Flatbush,Brooklyn,45332.0,40.63632589026677,-73.95840106533903,22182.0,Don Burrito,Mexican Restaurant,40.63543097378464,-73.96282905284257
Golden Krust Caribbean Bakery and Grill_1463,Flatbush,Brooklyn,45332.0,40.63632589026677,-73.95840106533903,22182.0,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,40.634928829790994,-73.9626250175248
Double Dragon Chinese Restaurant_1464,Flatbush,Brooklyn,45332.0,40.63632589026677,-73.95840106533903,22182.0,Double Dragon Chinese Restaurant,Chinese Restaurant,40.635112109261534,-73.96290739899798
Fisherman's Cove_1465,Flatbush,Brooklyn,45332.0,40.63632589026677,-73.95840106533903,22182.0,Fisherman's Cove,Caribbean Restaurant,40.63546710297942,-73.96286913080004
Family Garden Chinese Food_1466,Flatbush,Brooklyn,45332.0,40.63632589026677,-73.95840106533903,22182.0,Family Garden Chinese Food,Chinese Restaurant,40.63519180526139,-73.96077106822239
Crown Fried Chicken& Coffee Shop_1467,Flatbush,Brooklyn,45332.0,40.63632589026677,-73.95840106533903,22182.0,Crown Fried Chicken& Coffee Shop,Fast Food Restaurant,40.63609952999371,-73.96238394772557
Thai Villa_363,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Thai Villa,Thai Restaurant,40.739118324714035,-73.99057903842908
OOTOYA 大戸屋 (OOTOYA)_364,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,OOTOYA 大戸屋 (OOTOYA),Japanese Restaurant,40.73883630073037,-73.99277694087336
Sugarfish_365,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Sugarfish,Japanese Restaurant,40.738950541155205,-73.98895476288
HALL_366,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,HALL,Japanese Restaurant,40.74026030891992,-73.99232433068579
The Cellar at Beecher's_367,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,The Cellar at Beecher's,American Restaurant,40.73906760797593,-73.98967837022126
abcV_368,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,abcV,Vegetarian / Vegan Restaurant,40.738182422920104,-73.98921031237288
ABC Cocina_369,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,ABC Cocina,Mexican Restaurant,40.73819266128592,-73.989320744871
Mari Vanna_370,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Mari Vanna,Russian Restaurant,40.738771116278315,-73.98868296384858
Cosme_371,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Cosme,Mexican Restaurant,40.7395,-73.98844
ABC Kitchen_372,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,ABC Kitchen,New American Restaurant,40.73765323362576,-73.98965791686936
Gramercy Tavern_373,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Gramercy Tavern,American Restaurant,40.73859964402532,-73.98831951156392
Sushi By Bou_374,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Sushi By Bou,Sushi Restaurant,40.740883116531,-73.99352459209372
Boqueria_375,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Boqueria,Tapas Restaurant,40.7402,-73.99377
Nur_376,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Nur,Israeli Restaurant,40.73854,-73.9888
Dig Inn_377,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Dig Inn,American Restaurant,40.740790999999994,-73.98834599999999
Scampi_378,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Scampi,Italian Restaurant,40.73918569116582,-73.99360910545711
Le Coq Rico_379,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Le Coq Rico,French Restaurant,40.73877554083786,-73.9888167734784
Craft_380,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Craft,American Restaurant,40.738046405538036,-73.9887979496703
Dig Inn_381,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Dig Inn,New American Restaurant,40.737378630570696,-73.99113558901335
Indikitch_382,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Indikitch,Indian Restaurant,40.74202506140514,-73.99055792757031
by CHLOE_383,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,by CHLOE,Vegetarian / Vegan Restaurant,40.7419722,-73.9929188
Yakiniku Futago_384,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Yakiniku Futago,Japanese Restaurant,40.73886058581998,-73.99422389123818
Xi'an Famous Foods_385,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Xi'an Famous Foods,Chinese Restaurant,40.74063210444959,-73.98734637964503
Sophie's Cuban Cuisine_386,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Sophie's Cuban Cuisine,Cuban Restaurant,40.74083205552937,-73.98771018653714
CAVA_387,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,CAVA,Mediterranean Restaurant,40.741657200000006,-73.9933709
Skewr Kebab Kitchen_388,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Skewr Kebab Kitchen,Kebab Restaurant,40.74064554055507,-73.9875714541847
Barbounia_389,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Barbounia,Mediterranean Restaurant,40.7382340253043,-73.98790628816478
Union Square Cafe_390,Flatiron,Manhattan,76935.85714285714,40.73967304763842,-73.99094710528259,26482.390995670994,Union Square Cafe,New American Restaurant,40.737593582191955,-73.98788169094186
Blue Mountain Farm_1468,Flatlands,Brooklyn,64519.0,40.630446043757466,-73.92911302644673,14153.791939373066,Blue Mountain Farm,Caribbean Restaurant,40.6309744234342,-73.92809302702906
Topaze Restaurant_1469,Flatlands,Brooklyn,64519.0,40.630446043757466,-73.92911302644673,14153.791939373066,Topaze Restaurant,Caribbean Restaurant,40.62661557928956,-73.92768155087029
McDonald's_1470,Flatlands,Brooklyn,64519.0,40.630446043757466,-73.92911302644673,14153.791939373066,McDonald's,Fast Food Restaurant,40.632118034905155,-73.92863802147076
Wendy's_1471,Flatlands,Brooklyn,64519.0,40.630446043757466,-73.92911302644673,14153.791939373066,Wendy's,Fast Food Restaurant,40.6336,-73.92811999999999
Kim Fai Restaurant_1472,Flatlands,Brooklyn,64519.0,40.630446043757466,-73.92911302644673,14153.791939373066,Kim Fai Restaurant,Asian Restaurant,40.632474870742094,-73.92842454019517
Flavor Of India_642,Floral Park,Queens,57813.625,40.74137842194544,-73.70884705889245,8803.967071397698,Flavor Of India,Indian Restaurant,40.737425432982285,-73.70853985096201
Namaste Restaurant and Cafe_643,Floral Park,Queens,57813.625,40.74137842194544,-73.70884705889245,8803.967071397698,Namaste Restaurant and Cafe,Indian Restaurant,40.73717325837801,-73.70975643396379
Debasaki_1473,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Debasaki,Korean Restaurant,40.76485152113013,-73.83176733519196
Little Sheep Mongolian Hot Pot 小肥羊_1474,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Little Sheep Mongolian Hot Pot 小肥羊,Hotpot Restaurant,40.762082722288476,-73.82896298002208
Spring Shabu Shabu Buffet_1475,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Spring Shabu Shabu Buffet,Hotpot Restaurant,40.761083329061606,-73.82960945600506
Joe's Shanghai 鹿鸣春_1476,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Joe's Shanghai 鹿鸣春,Dumpling Restaurant,40.76179424882944,-73.83034147868909
DunHuang Lanzhou Beef Noodle_1477,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,DunHuang Lanzhou Beef Noodle,Chinese Restaurant,40.76231631938525,-73.82763322903858
Dong Yi Feng_1478,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Dong Yi Feng,Chinese Restaurant,40.76129364262693,-73.83199812607718
Hunan House Chinese Restaurant_1479,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Hunan House Chinese Restaurant,Chinese Restaurant,40.763450414044854,-73.82981813739865
New Imperial Palace 東湖_1480,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,New Imperial Palace 東湖,Chinese Restaurant,40.76174430274193,-73.83052763667311
Shaking Crab_1481,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Shaking Crab,Seafood Restaurant,40.76083858953649,-73.83290496088568
99 Favor Taste(99號餐廳）_1482,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,99 Favor Taste(99號餐廳）,Hotpot Restaurant,40.761415744451206,-73.83163645891824
Good Kitchen Restaurant_1483,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Good Kitchen Restaurant,Asian Restaurant,40.761314376180955,-73.83191588237631
KumGangSan_1484,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,KumGangSan,Korean Restaurant,40.76380440394053,-73.82714310018444
Dolar Shop_1485,Flushing,Queens,39840.0,40.76445419697846,-73.83177300329581,8803.967071397698,Dolar Shop,Hotpot Restaurant,40.761038848810536,-73.83268980418995
